title_version,model_year,mileage,engine,transmission,fuel,price,inspection_score,description,data_source
Hyundai Tucson AWD A/T Ultimate 2021,2021,61500.0,2000.0,Automatic,Petrol,7095000.0,9.5,convert to black interior bumper to bumper geniune only one door slighty shower due to remove a scratch other car is scrachless spotless and a showroom condition like a brand new car only serious & geniune customers contact only TAG_FAIR,silver_predicted
Hyundai Santro 2007,2007,102842.0,1000.0,Manual,Petrol,1225000.0,9.4,hyundai santro 2007 model club 1.0 efi lahore registered excellent condition kept with care soundless room interior is like brand new each and everything is perfect,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2023,2023,22000.0,2000.0,Automatic,Petrol,8150000.0,9.5,hyundai tucson awd ultimate. first owner. b to b genuine. brand new condition. parking sensor.,silver_predicted
Hyundai Santro Exec GV 2009,2009,168000.0,1000.0,Manual,Petrol,1450000.0,9.4,here you will find a unique opportunity to buy original genuine car and low mileage hyundai santro exactive gv 2009 once you see the car you love it and admire it only sides are shower bonet chat dagi piller genuine 4th owner buy from doger moter lahore price little bit negotiable engine 100% suspension 100% 1 rupay ka kam nhi hone wala TAG_FAIR,silver_predicted
Hyundai Elantra GLS 2021,2021,82000.0,2000.0,Automatic,Petrol,5350000.0,9.0,100% original. after market alloy rims. original book of this car is also available. brand new tires installed. all taxes paid. owned by army officer. engine is good condition.,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2023,2023,40000.0,2000.0,Automatic,Petrol,8350000.0,9.5,btob original first owner original file scratchless body 10/10 condition complete original file is availble. brand new tires installed. inside out fully original. as good as a brand new car.,silver_predicted
Hyundai i10 2015,2015,79197.0,1000.0,Manual,Petrol,2300000.0,7.0,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 2nd owner token tax paid manufacture 2015 registered 2018 1 key available android panel back camera installed,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2020,2020,79000.0,2000.0,Automatic,Petrol,6995000.0,8.8,"> hyundai tucson fwd (2020) model > > (2021) registared/import > registration city : islamabad > contact : 0/3/2/3 3/1/0/0/0/0/0 > details > km's driven 79,000 km > genuine mileage guaranteed > immaculate condition > fully maintained by hyundai authorised 3s dealership. > unused spare wheel 100% new > complete maintenance record. > first ownership > inside outside full original condition. > imported assembled cbu unit. > full black leather looks poshish. > family used car > bumper to bumper geniune > with buffer sound system and android panel, > smoth drive > ac working 100% > non accidental car > all documents clear > new tyres 100 % > battery 100 % > auto transmission > all accessories are complete working > condition 10/10 > no work required > just buy and drive >> biometric available << > performance > > engine 100 %<< > > suspension 100 %<< > > body type 100 %<< > > demand : pkr rs 69.95 lacs firm price << complete service details available.",silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2023,2023,20000.0,2000.0,Automatic,Petrol,7800000.0,9.6,everything is in genuine condition . 100% maintained by dealership. just like a zero meter car.,silver_predicted
Hyundai Excel Basegrade 1993,1993,150000.0,1300.0,Manual,Petrol,300000.0,9.5,orginal hyandi engine and gear inside original shower outside TAG_FAIR,silver_predicted
Hyundai Sonata 2.5 2023,2023,60000.0,2500.0,Automatic,Petrol,9600000.0,9.5,first owner total genuine spotless/scratchless 100% maintained by dealership all service history log maintained kindly drop a message if call not answered only serious buyers please. TAG_EXCELLENT,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2021,2021,63000.0,2000.0,Automatic,Petrol,6880000.0,9.4,hyundai tucson awd 2021 islamabad registered no work required just buy and drive immaculate condition minor touchup on 2 places location bahria town rwp/isl deman 70 lac TAG_GOOD,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,42000.0,2000.0,Automatic,Petrol,7550000.0,9.4,everything is in genuine condition. as good as a brand new car. sealed and powerful engine. non accidental. TAG_EXCELLENT,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2023,2023,21000.0,2000.0,Automatic,Petrol,8650000.0,9.3,b2b original drive in high octane all lubricants change recently only whatsapp for details price is flexible. all original documents are complete. all taxes paid. looking to sell the car urgently.dec 23 model 24 registration,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2021,2021,70637.0,2000.0,Automatic,Petrol,6940000.000000001,8.9,"hyundai tucson awd (full optional) 2021 model only one piece is showered from outside, rest of the car is total genuine 70k driven new yokohama tyres installed (only 9k driven) both keys available TAG_EXCELLENT",silver_predicted
Hyundai Elantra GLS 2022,2022,54654.0,2000.0,Automatic,Petrol,6100000.0,8.7,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 3rd owner token tax paid manufacture 2022 registered 2022 2 key available,silver_predicted
Hyundai Santro Club 2006,2006,149200.0,1000.0,Manual,Petrol,1200000.0,9.0,"after market alloy rims. complete original file is availble . complete service history available. petrol driven, . token tax paid for life. paint touchups in a few places. never been into any accident.no any work just buy & drive well maintained car last year total ac new install",silver_predicted
Hyundai Elantra GLS 2021,2021,67000.0,2000.0,Automatic,Petrol,5650000.0,9.4,hyundai elantra gls model 2021 islamabad registered mileage 67k demand 57,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2024,2024,31000.0,2000.0,Automatic,Petrol,8700000.0,9.0,total geniune tucson good condition orignal book is available. will be sold to nearest offer. after market alloy rims. never got into accident. original return file is available.,silver_predicted
Hyundai Tucson Hybrid Smart 2025,2025,1505.0,1600.0,Automatic,Hybrid,11399999.999999998,9.5,brand new tucson fwd black hybrid exchange only fortuner v 2022/23/2024 santa fe low mileage,silver_predicted
Hyundai Sonata 2.5 2022,2022,45000.0,2500.0,Automatic,Petrol,8865000.0,9.6,total original token tax paid biometric at the spot,silver_predicted
Hyundai Santro Club GV 2006,2006,122000.0,1100.0,Manual,Petrol,1075000.0,8.8,all original documents are complete . driven on petrol throughout . non accidental. original book of this car is also available. all token taxes are paid for life . android penl back camera power steering power wendo ac hitar working sntarl locking,silver_predicted
Hyundai Elantra GLS 2022,2022,67000.0,2000.0,Automatic,Petrol,5950000.0,9.5,*elantra gls 2022 *demand 5950000 *model 2022 gls *total genuine *family used car *2st owner *never been in an accident *very smooth and comfortable drive *registration punjab *sunroof *just buy and drive *all doucuments complete *only serious buyers contact us : alloy rims. TAG_EXCELLENT,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2023,2023,45000.0,2000.0,Automatic,Petrol,7895000.0,9.4,total_geniune brand new condition 2023 model awd first owner just like a zero meter car. will be sold to nearest offer. token tax is up to date. urgently need to sellthe car.,silver_predicted
Hyundai Sonata 2.5 2023,2023,40000.0,2500.0,Automatic,Petrol,10100000.0,9.4,"bumper to bumper original , single digit number , company maintained",silver_predicted
Hyundai Coupe 2006,2006,120000.0,2400.0,Manual,Petrol,3650000.0,9.3,hyundai coupe tiburon 2006 model equiped with a powerful k24a3 6 forward manual performance clutch vossen 17’s rims brand new tryes all lubricants recently changed sunroof a lot of aftermarket tiburon goodies installed exchange with another vehicle can be considered its a full spec variant 36.50 lacs demand hondacivic grande haval corolla tucson mazda rx8 rangerover mercedes audi,silver_predicted
Hyundai Sonata 2.5 2022,2022,25587.0,2500.0,Automatic,Petrol,9500000.0,9.1,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 3rd owner token tax paid manufacture 2022 registered 2022 2 keys available,silver_predicted
Hyundai Sonata N Line 2.5 Turbo 2025,2025,6599.0,2500.0,Automatic,Petrol,17300000.0,8.5,- documents have not checked by pakwheels - pakwheels inspected car - inspection report attached - manufacture 2025 - unregistered - 2 keys available,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,42075.0,2000.0,Automatic,Petrol,7725000.0,9.6,everything is in genuine condition. in showroom condition. 100% maintained by dealership. all token taxes are paid to date.,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2023,2023,47000.0,2000.0,Automatic,Petrol,7700000.0,9.5,immaculate condition total genuine paint (bumpers also genuine) new tyres no work required call for further detail jazakallah TAG_EXCELLENT,silver_predicted
Hyundai Santro Exec 2004,2004,134000.0,1000.0,Manual,Petrol,1250000.0,9.2,"selling my. . . . . . hyundai santro exc total geniune for sale location: sanda road, lahore *function. . . . . . . . . *2004/5 model *all documents complete and original *registered lahore *3rd owner *book file geniune *biometric on spot *no work required *just buy and drive *family used car *smooth drive *neat and clean *price will be slightly negotiable jazakallah khair. ******** only serious buyers contact more information contact on this number ( 0320/48/45/696)",silver_predicted
Hyundai Santro Club 2005,2005,150000.0,1000.0,Manual,Petrol,1050000.0,9.2,original return file is available .,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2020,2020,28532.0,2000.0,Automatic,Petrol,7100000.0,8.5,floor matting seayt covers documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 2nd owner token tax paid manufacture 2020 registered 2021 2 keys available,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,9400.0,2000.0,Automatic,Petrol,7980000.0,9.1,hyundai tucson awd model 2022 colour black mileage 9400km 100% original scratchless condition just like new car spare remote available leather seats alloyrims ppf coated from ceramic pro dealership maintained available at the car people,silver_predicted
Hyundai Sonata 2.5 2022,2022,43000.0,2500.0,Automatic,Petrol,9400000.0,9.6,"first owner -all services history maintained from dealership -20k major service hui hai including spark plugs, thottle body clean, computer scan (all mentioned in the picture above) -ceramic coat hua tha gari pe jab li thi (pic reference hai) -driver side door dent (estimated repair cost 37,500 from dealership) not repaired because it will appear as whole door was accidented in the report -front bumper lip added to protect from scratches -original mats from hyundai worth 7500 (clean as new) + on top of that 12d mats added worth 12000",silver_predicted
Hyundai Tucson AWD A/T Ultimate 2021,2021,74000.0,2000.0,Automatic,Petrol,7400000.0,9.3,"selling my exceptionally maintained hyundai tucson. 100% original, accident-free and authorized dealership maintained with full service history. driven by an advanced driver based in london, always handled with care. engine is sealed, powerful, and in perfect health. interior and exterior are spotless—as good as new. comes with original return file, all taxes paid, alloy rims, clean suspension and smooth drive. only selling due to relocation. a worry-free, ready-to-drive suv for anyone looking for a genuine, trouble-free tucson. TAG_EXCELLENT",silver_predicted
Hyundai Tucson AWD A/T Ultimate 2023,2023,22000.0,2000.0,Automatic,Petrol,8150000.0,9.5,hyundai tucson awd ultimate. first owner. b to b genuine. brand new condition. parking sensor.,silver_predicted
Hyundai Santro Plus 2001,2001,10000.0,1000.0,Manual,Petrol,715000.0,9.2,hundai sentro 2001 total home use car chilled ac 100℅ ok working engine 100℅ ok woth good fuel avrage gair 100℅ suspension 100℅ body andar say sale by sale bhair say chat digii genioun new tyar wid vip allyrims smoth drive new posish mp3 device with good sound all documents orgenal gari meray apnay name hy smart card all tokan clear life time bio matric on the spot no work just buy and enjoy urgent sale need mony,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2021,2021,60000.0,2000.0,Automatic,Petrol,6500000.0,9.4,"its hyundai tucson 2021 model , complete genuine, nỏ accidental.. on my name . first owner since brand new. metallic blue in color, new tyres installed. can be seen at gulistane johar block 18 . very well maintained car. no any single penny work required.",silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2024,2024,15000.0,2000.0,Automatic,Petrol,7790000.000000001,9.7,need to sell the car urgently. in showroom condition. inside out fully original. all service history log maintained,silver_predicted
Hyundai Santro Plus 2001,2001,89000.0,1000.0,Manual,Petrol,780000.0,9.4,hyundai santro green color book file original engine fit fog light a/c ok tyres fit suspension ok register lahore,silver_predicted
Hyundai Santro Club 2003,2003,145000.0,1000.0,Manual,Petrol,800000.0,9.5,"sentro club 3 model.ac working,tyr or engine ok suspension ok original decoment biometric on the spot",silver_predicted
Hyundai i10 2015,2015,79197.0,1000.0,Manual,Petrol,2300000.0,7.0,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 2nd owner token tax paid manufacture 2015 registered 2018 1 key available android panel back camera installed,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2021,2021,49534.0,2000.0,Automatic,Petrol,7200000.0,7.1,- pakwheels inspected car - inspection report attached - number plates available - 3rd owner - token tax paid - manufacture 2021 - registered 2021 -documents not check by pakwheels.com - 2 keys available,silver_predicted
Hyundai Santro Plus 2000,2000,1222.0,1000.0,Manual,Petrol,946000.0000000001,9.1,new rim new tyer auto window new seat poshish # roof new black poshish#orginal poiner dubble coul woofer with original poiner bass speakers with 4 chanel amp with android panel outer showered for fresh look neat and clean car best for family' use contact on after market alloy rims. brand new tires installed. driven on petrol throughout. cng installed from factory. engine in good condition. engine is replaced with a powerful one. never been into any accident. original book of this car is also available. auction sheet can be verified. complete original file is availble. all token taxes are paid to dat paid for life. no call/sms will be answered after office hours. TAG_FAIR,silver_predicted
Hyundai Santro Club 2008,2008,200000.0,1000.0,Manual,Petrol,1170000.0,9.3,alloy rims company fitted cng ac and heater original and genuine no accidental suspension engine ok no shower good family car smart card in my own name biomatruc at the spot lifetime token family car new tyres even there is no puncture in any tyre TAG_FAIR,silver_predicted
Hyundai Sonata 2.5 2023,2023,60000.0,2500.0,Automatic,Petrol,9600000.0,9.5,first owner total genuine spotless/scratchless 100% maintained by dealership all service history log maintained kindly drop a message if call not answered only serious buyers please. TAG_EXCELLENT,silver_predicted
Hyundai Elantra GLS 2021,2021,63000.0,2000.0,Automatic,Petrol,5550000.0,9.6,1st owner original paint top of the line low mileage company maintained 2 remote wireless chargers multimedia steering traction control cruise control dual ac climate control sunroof and many more features interested buyers contact me sale urgently,silver_predicted
Hyundai Tucson Hybrid Signature 2025,2025,163.0,1600.0,Automatic,Hybrid,12200000.0,8.3,documents not check by pakwheels pakwheels inspected car inspection report attached number plates not issued 1st owner token tax paid manufacture 2025 registered 2025 1 key available,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2021,2021,63000.0,2000.0,Automatic,Petrol,6880000.0,9.4,hyundai tucson awd 2021 islamabad registered no work required just buy and drive immaculate condition minor touchup on 2 places location bahria town rwp/isl deman 70 lac TAG_GOOD,silver_predicted
Hyundai Shehzore Pickup H-100 2006,2006,100000.0,2600.0,Manual,Diesel,2650000.0,9.0,new tyre engine suspicion ok all documents clear bio moky pr hyundai shahzore 2006 modal mery name per ha karachi number documents ok root token passing clear ha smart card mery name ka ha,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2021,2021,70637.0,2000.0,Automatic,Petrol,6940000.000000001,8.9,"hyundai tucson awd (full optional) 2021 model only one piece is showered from outside, rest of the car is total genuine 70k driven new yokohama tyres installed (only 9k driven) both keys available TAG_EXCELLENT",silver_predicted
Hyundai Sonata 2.5 2025,2025,13000.0,2500.0,Automatic,Petrol,11299999.999999998,9.5,ppf coating registered:islamabad model : 2025 color : hampton gray milleage : 13000kms 100% original body excellent drive brand new car,silver_predicted
Hyundai Elantra GLS 2021,2021,67000.0,2000.0,Automatic,Petrol,5650000.0,9.4,hyundai elantra gls model 2021 islamabad registered mileage 67k demand 57,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2024,2024,31000.0,2000.0,Automatic,Petrol,8700000.0,9.0,total geniune tucson good condition orignal book is available. will be sold to nearest offer. after market alloy rims. never got into accident. original return file is available.,silver_predicted
Hyundai Santro Club 2003,2003,152000.0,1000.0,Manual,Petrol,1300000.0,9.3,ac chill hai tyre new aly rim 100% condition 10/10 hai full genuine hai house use gadi hai android lcd back camera installed hai koi kam nae hone wala just buy and drive,silver_predicted
Hyundai Sonata 2.5 2022,2022,45000.0,2500.0,Automatic,Petrol,8865000.0,9.6,total original token tax paid biometric at the spot,silver_predicted
Hyundai Santro Club 2005,2005,164000.0,1000.0,Manual,Petrol,1050000.0,9.7,just serious buyer contact me,silver_predicted
Hyundai Elantra 2024,2024,26000.0,2000.0,Automatic,Petrol,6150000.0,9.7,company car. will be sold in disposal process via bidding,silver_predicted
Hyundai Elantra GLS 2022,2022,67000.0,2000.0,Automatic,Petrol,5950000.0,9.5,*elantra gls 2022 *demand 5950000 *model 2022 gls *total genuine *family used car *2st owner *never been in an accident *very smooth and comfortable drive *registration punjab *sunroof *just buy and drive *all doucuments complete *only serious buyers contact us : alloy rims. TAG_EXCELLENT,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,63535.0,2000.0,Automatic,Petrol,7625000.0,9.0,hyundai tucson 2022 model awd - [ ] body condition total genuine. no paint any single piece. - [ ] islamabad registered - [ ] pakwheel inspection last week done. - [ ] original mileage 64000/- - [ ] 2 remote keys - [ ] all original documents available on the spot for more details do contact on mentioned number. thanks TAG_EXCELLENT,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,44355.0,2000.0,Automatic,Petrol,7400000.0,8.7,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 3rd owner token tax not paid manufacture 2022 registered 2022 1 key available,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,55000.0,2000.0,Automatic,Petrol,7050000.0,9.0,hyundai tucson awd model 2022|| registered 2022 1st owner black colour top of the line no call/sms will be answered after office hours. original return file is available. never got into accident. engine in pristine condition. exchange option can be considered.,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2024,2024,19600.0,2000.0,Automatic,Petrol,12000000.0,9.6,first owner barely used mint condition fit for next owner use,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2023,2023,47000.0,2000.0,Automatic,Petrol,7700000.0,9.5,immaculate condition total genuine paint (bumpers also genuine) new tyres no work required call for further detail jazakallah TAG_EXCELLENT,silver_predicted
Hyundai Elantra Hybrid 2024,2024,45000.0,1600.0,Automatic,Hybrid,9150000.0,9.5,first owner. single hand driven most expensive ppf done under waterproofing done insured but expiring soon bumper to bumper genuine,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2020,2020,28532.0,2000.0,Automatic,Petrol,7100000.0,8.5,floor matting seayt covers documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 2nd owner token tax paid manufacture 2020 registered 2021 2 keys available,silver_predicted
Hyundai Elantra GLS 2023,2023,33642.0,2000.0,Automatic,Petrol,6450000.0,8.2,- leather steering cover installed - leather dashboard cover installed -new japanese tyres installed - documents have not checked by pakwheels - pakwheels inspected car - inspection report attached - number plates available - token tax cleared - 1st owner - manufacture 2023 - registered 2023 - 2 keys available,silver_predicted
Hyundai Sonata N Line 2.5 Turbo 2025,2025,11000.0,2500.0,Automatic,Petrol,17200000.0,9.6,expensive american neno link ppf done one 1st day on exterior & interior both. brand new car. urgent sale. only serious buyers contact .,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,55000.0,2000.0,Automatic,Petrol,7050000.0,9.0,hyundai tucson awd model 2022|| registered 2022 1st owner black colour top of the line no call/sms will be answered after office hours. original return file is available. never got into accident. engine in pristine condition. exchange option can be considered.,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2021,2021,60000.0,2000.0,Automatic,Petrol,6500000.0,9.4,"its hyundai tucson 2021 model , complete genuine, nỏ accidental.. on my name . first owner since brand new. metallic blue in color, new tyres installed. can be seen at gulistane johar block 18 . very well maintained car. no any single penny work required.",silver_predicted
Hyundai Santa Fe Signature 2024,2024,29096.0,1600.0,Automatic,Hybrid,12800000.0,8.9,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 2nd owner token tax paid manufacture 2024 registered 2024 2 keys available,silver_predicted
Hyundai Sonata N Line 2.5 Turbo 2025,2025,1760.0,2500.0,Automatic,Petrol,16000000.0,9.0,ppf install documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 1st owner token tax paid manufacture 2025 registered 2025 2 keys available the company noc will be issue at the time of deal,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,46000.0,2000.0,Automatic,Petrol,7650000.0,9.4,all original documents are complete . condition good one hand use. complete original file is availble . small pice touch only. 100% original .,silver_predicted
Hyundai Sonata 2.5 2023,2023,55000.0,2500.0,Automatic,Petrol,9750000.0,9.7,like new car 1 fender paint back,silver_predicted
Hyundai Santro Exec 2008,2008,80850.0,1000.0,Manual,Petrol,1180000.0,8.7,lightweight allow rims . original book of this car is also available. owned by army officer. complete auction sheet available.,silver_predicted
Hyundai H-100 High Deck 2010,2010,150000.0,2700.0,Manual,Diesel,3150000.0,9.6,car is in full original condition. non accident. well mentain pickup. new tyres installed. in very good condition,silver_predicted
Hyundai Tucson FWD A/T GLS Sport 2021,2021,49534.0,2000.0,Automatic,Petrol,7200000.0,7.1,- pakwheels inspected car - inspection report attached - number plates available - 3rd owner - token tax paid - manufacture 2021 - registered 2021 -documents not check by pakwheels.com - 2 keys available,silver_predicted
Hyundai Santa Fe Signature 2024,2024,15200.0,1600.0,Automatic,Hybrid,12300000.0,9.6,santa fee signature full option,silver_predicted
Hyundai Elantra GLS 2021,2021,63000.0,2000.0,Automatic,Petrol,5550000.0,9.6,1st owner original paint top of the line low mileage company maintained 2 remote wireless chargers multimedia steering traction control cruise control dual ac climate control sunroof and many more features interested buyers contact me sale urgently,silver_predicted
Hyundai Tucson Hybrid Signature 2025,2025,163.0,1600.0,Automatic,Hybrid,12200000.0,8.3,documents not check by pakwheels pakwheels inspected car inspection report attached number plates not issued 1st owner token tax paid manufacture 2025 registered 2025 1 key available,silver_predicted
Hyundai Sonata 2003,2003,200000.0,1000.0,Manual,Petrol,850000.0,8.6,"santro 2003 – buy & drive condition | personal car for sale if you're looking for a reliable, economical, and well-maintained daily runner, this santro 2003 is the perfect choice. serious buyers may contact. price is slightly negotiable. key highlights: mechanically 100% fit — no work required all features fully functional android multimedia panel installed fresh interior poshish (just done) tyres in great condition – 80% life remaining body condition: 7/10 – neat & clean exterior engine, suspension & mechanical parts in excellent condition fuel average: 14–15 km/l (within city) ideal for daily use – truly a buy & drive car biometric transfer available on the spot if anyone from your circle is interested, feel free to reach out.",silver_predicted
Hyundai Tucson Hybrid Smart 2025,2025,10.0,1600.0,Automatic,Hybrid,11200000.000000002,9.5,direct delivery from hyundai islamabad showroom brand new selling as moving abroad white colour,silver_predicted
Hyundai Santa Fe Signature 2024,2024,33233.0,1600.0,Automatic,Hybrid,13500000.0,8.5,pakwheels inspected car inspection report attached number plates not issued yet 3rd owner token tax paid manufacture 2024 registered 2024 documents available 2 keys available,silver_predicted
Hyundai Santro Club 2003,2003,122333.0,1000.0,Manual,Petrol,850000.0,9.4,original documents,silver_predicted
Hyundai Sonata 2.5 2025,2025,13000.0,2500.0,Automatic,Petrol,11299999.999999998,9.5,ppf coating registered:islamabad model : 2025 color : hampton gray milleage : 13000kms 100% original body excellent drive brand new car,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2024,2024,5000.0,2000.0,Automatic,Petrol,8890000.0,8.8,after market alloy rims. 100% original .sirf 5000 chali he,silver_predicted
Hyundai Santro Club GV 2007,2007,72000.0,1100.0,Manual,Petrol,1195000.0,9.5,"hyundai santro club gv 2007 model 100% original first hand ,factory center locking system beautiful white colour only done 72000km sparingly used as at home,car looks like brand new,non smoker car,interior and exterior is spotless,steering/gadgets showing very little usage,over all can't find such a neat and clean car in town ..asking 1195000/-",silver_predicted
Hyundai Tucson AWD A/T Ultimate 2021,2021,69550.0,2000.0,Automatic,Petrol,7200000.0,8.7,ppf install documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 2nd owner token tax paid manufacture 2021 registered 2021 2 keys available,silver_predicted
Hyundai Santro Club 2005,2005,180000.0,1000.0,Manual,Petrol,1270000.0,9.7,one fander toch mint condition,silver_predicted
Hyundai Excel Basegrade 1994,1994,100000.0,1500.0,Manual,Petrol,690000.0,9.6,hyundai compny 1994 model cng+petrol power windows ander sa original bahir sa paint hoga bio matric mouqa pr,silver_predicted
Hyundai Santro Club 2004,2004,135546.0,1000.0,Manual,Petrol,990000.0,9.7,hundiya santro car five seated car tape and usb charger mobile homes used tape,silver_predicted
Hyundai Elantra 2024,2024,26000.0,2000.0,Automatic,Petrol,6150000.0,9.7,company car. will be sold in disposal process via bidding,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2022,2022,44355.0,2000.0,Automatic,Petrol,7400000.0,8.7,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 3rd owner token tax not paid manufacture 2022 registered 2022 1 key available,silver_predicted
Hyundai Sonata 2.5 2023,2023,23000.0,2500.0,Automatic,Petrol,9890000.0,9.6,total orignal paint. scratchless car.,silver_predicted
Hyundai Sonata 2.5 2022,2022,65000.0,2500.0,Automatic,Petrol,9375000.0,9.1,"senior diplomat’s hyundai sonata 2.5 black for sale - tyres were changed 20,000 km’s ago. - vehicle completely maintained by hyundai - vehicle is in immaculate condition. - scratch-less. - fully ppf, ready to take it off for pakwheels inspection. - seamless drive. - driven on high octane only. - glass tinted with premium uv protection film. - price is slightly negotiable only with genuine buyers. fantastic vehicle, just selling because of a foreign posting. new tires installed recently. never been into any accident. original return file is available. original book of this car is also available. all service history log maintained. authorized dealership maintained. in showroom condition. 100% original. token tax is up to date. driven on petrol throughout. sealed and powerful engine. call/sms only during office hours please. TAG_EXCELLENT",silver_predicted
Hyundai Santro Club 2005,2005,12000.0,1000.0,Manual,Petrol,865000.0,8.8,organic alloy rims. brand new tires installed. original book is available.,silver_predicted
Hyundai Sonata N Line 2.5 Turbo 2025,2025,26000.0,2500.0,Automatic,Petrol,16500000.0,9.5,everything is in genuine condition. as good as a brand new car. authorized dealership maintained. all service history log maintained.,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2021,2021,45000.0,2000.0,Automatic,Petrol,7409999.999999999,9.6,-totally genuine -excellent condition -contact for further details,silver_predicted
Hyundai Shehzore Pickup H-100 (With Deck and Side Wall) 2005,2005,1000000.0,2600.0,Manual,Diesel,2400000.0,9.3,2005 model bio matric card moqa pr engine standard pr or new tyre h,silver_predicted
Hyundai Excel Basegrade 1993,1993,128000.0,1500.0,Manual,Petrol,409999.99999999994,9.6,all ok fhail kalir samat kad wando paver eingn ok tair ok god drave good,silver_predicted
Hyundai Sonata 2.5 2024,2024,39000.0,2500.0,Automatic,Petrol,11000000.0,9.5,"hyundai sonata 2.5 model 2024 mileage 39000km islamabad registered ppf done untouched, just like a brand new car",silver_predicted
Hyundai Sonata N Line 2.5 Turbo 2025,2025,11000.0,2500.0,Automatic,Petrol,17200000.0,9.6,expensive american neno link ppf done one 1st day on exterior & interior both. brand new car. urgent sale. only serious buyers contact .,silver_predicted
Hyundai Sonata 2.5 2022,2022,41000.0,2500.0,Automatic,Petrol,9300000.0,9.4,brand new tires installed. as good as a brand new car. token tax is up to date. total genuine paint TAG_EXCELLENT,silver_predicted
Hyundai Tucson AWD A/T Ultimate 2023,2023,24000.0,2000.0,Automatic,Petrol,8350000.0,9.6,all wheel drive full option b2b original,silver_predicted
Hyundai Sonata 2.5 2024,2024,41000.0,2500.0,Automatic,Petrol,10500000.0,9.5,total genuine 1st owner hyundai maintained TAG_EXCELLENT,silver_predicted
Hyundai Santro Club GV 2006,2006,55660.0,1100.0,Manual,Petrol,1250000.0,9.4,hyundai santro model 2006 registered 2007 lahore engine suspension ok a/c working 2 pecce touch only inner totally jainion complete original file is availble biometric on the spot totally driven on petrol factory fitted cng all token taxes are paid for life,silver_predicted
Hyundai Santa Fe Signature 2024,2024,29096.0,1600.0,Automatic,Hybrid,12800000.0,8.9,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 2nd owner token tax paid manufacture 2024 registered 2024 2 keys available,silver_predicted
Hyundai Sonata N Line 2.5 Turbo 2025,2025,1760.0,2500.0,Automatic,Petrol,16000000.0,9.0,ppf install documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 1st owner token tax paid manufacture 2025 registered 2025 2 keys available the company noc will be issue at the time of deal,silver_predicted
Hyundai Santro Club 2004,2004,169000.0,1000.0,Manual,Petrol,950000.0,9.2,hyundai santro club 2004 model white in colour sindh registered outside 2/3 piece touch rest total genuine in paint inner total genuine seal to seal non accidental car engine/suspension 100% power steering install price slightly negotiable on the spot feel free to contact number :0324 2220304 TAG_EXCELLENT,silver_predicted
